Link,Location Name,Host Name,Address,Phone Number,Review Count
https://www.peerspace.com/pages/listings/6179aaa784ac33000eaea678,Rent my Huge Church!,Cynthia P.,"Ivy Hill, Oakland, CA",,3
https://www.peerspace.com/pages/listings/572f8f8acee65c09000562bc,Daylight Dance & Arts Event Space,Christina L.,"Potrero Hill, San Francisco, CA",,5
https://www.peerspace.com/pages/listings/60bd834c4b1d47001f9ba6df,The Canopy Industrial Loft,Mogli M.,"Downtown Oakland, Oakland, CA",,8
https://www.peerspace.com/pages/listings/58f45a6b6191d20b0048338c,Gorgeous and Bright Remodeled Historic Home,Erika W.,"Southwest Berkeley, Berkeley, CA",,79
https://www.peerspace.com/pages/listings/590ba0c57095140a00a9205a,Semi-Industrial Off-Site Space with Bay Views,Molly F.,"Dogpatch, San Francisco, CA",,7
https://www.peerspace.com/pages/listings/5fa9a2efb646f8000cf3e11d,Modern Craftsman in the Heart of Rockridge,Caitlin L.,"Shafter, Oakland, CA",,2
https://www.peerspace.com/pages/listings/60d8d5db5e2f3f000c9d7275,AMAZING... Design Studio/ Commercial/ Retail/ Creative Workspace...,Rashida T.,"Temescal, Oakland, CA",,9
https://www.peerspace.com/pages/listings/59d52e3dd9cab6cc00f0d33d,Elegant and open meeting space with outdoor courtyard attached,Lauren C.,"South Beach, San Francisco, CA",,96
https://www.peerspace.com/pages/listings/550f96e12f352d0800fc1db4,Retreat in Enormous Sun-Soaked Urban Loft,Nick H.,"Ralph Bunche, Oakland, CA",,28
https://www.peerspace.com/pages/listings/5dc4777474832e000d32b60a,"Modern, colorful, bright, industrial event space in West Berkeley",Isaac L.,"Southwest Berkeley, Berkeley, CA",,6
https://www.peerspace.com/pages/listings/60d8f563e31605000c897011,"Light-filled, modern, indoor-outdoor Oakland home",Sarah R.,"Upper Telegraph, Oakland, CA",,1
https://www.peerspace.com/pages/listings/5b8b49583fa9441a006f0a32,Light filled Open & Spacious 1920's Warehouse,Johannes S.,"Ralph Bunche, Oakland, CA",,4
https://www.peerspace.com/pages/listings/61a80bfc21ef57000df7ae6b,Creative Work Hub- Berkeley,Adam G.,"Poets Corner, Berkeley, CA",,1
https://www.peerspace.com/pages/listings/5b9aedbd7ba2cb0f00668410,Bright & Tranquil Meeting Space with Dance Classes & Catering Available,Val C.,"Dogpatch, San Francisco, CA",,61
https://www.peerspace.com/pages/listings/5b64e61f6743c51d0087832e,"Bright, Spacious North Berkeley 1906 Renovated Retreat",Katy H.,"Northwest Berkeley, Berkeley, CA",,14
https://www.peerspace.com/pages/listings/5871c83d92a965090022081c,"Spacious, colorful and trendy cafe",Cali K.,"Dimond, Oakland, CA",,10
https://www.peerspace.com/pages/listings/5bf8718ac66f39001d21bfcd,Professional Office in great location,Pam S.,"Downtown Oakland, Oakland, CA",,8
https://www.peerspace.com/pages/listings/6090733915b95b000d14fd02,Spacious Meeting Space,Adi Ludi S.,"Fairfax Business, Oakland, CA",,3
https://www.peerspace.com/pages/listings/614f697e8c75a3000c3c51b7,Industrial Warehouse Venue,Ariel J.,"West Oakland, Oakland, CA",,5
